#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:cytb_beast" name="distribution">
#            <parameter id="gammaShape.s:cytb_beast" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689047_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" upper="5.0">0.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cytb_beast" shape="@gammaShape.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="28" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	logP(mrca(cats))	mrcatime(cats)	ucldMean	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1641000	-2547.898699389883	-2476.7321451373273	-71.16655425255577	-2476.7321451373273	66.13530626209814	-65.72052537370053	0.028309521837987458	10.287979265179379	1.0	0.1032934609824215	0.15285147297074844	0.0010265684102683638	2.4932535313386818E-8	0.15672005367175865	-1.7884251434647234	11.906375049558664	0.0010007227614065974	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1642000	-2542.457353344232	-2476.7329167980174	-65.72443654621485	-2476.7329167980174	56.12640287294981	-61.33818476282243	0.0448801070466398	10.532358236927584	1.0	0.1032934609824215	0.024624702562829205	0.0014376303222492573	1.2105103719469418E-9	0.024086288777466176	-1.8613180397489957	10.302895452533605	0.001444496313079809	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1643000	-2545.710759640932	-2478.6781438521753	-67.03261578875679	-2478.6781438521753	56.692885638060964	-61.88487771341655	0.0326838122798452	10.532358236927584	1.0	0.08528859438588245	0.08840814332149123	0.0013338674321361165	1.5756172226066877E-8	0.09481156438413976	-1.8853034042013634	12.518880302098376	0.0013196260394779027	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1644000	-2536.7667633019005	-2473.7598128770974	-63.006950424803044	-2473.7598128770974	43.22808183665496	-58.06598084588102	0.057953621565498936	10.532358236927584	1.0	0.08528859438588245	0.07868890014528221	0.00195963023964305	2.8493828663644363E-8	0.08702062970507408	-1.7576037101201036	11.12189350286772	0.0019658917698297585	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1645000	-2545.712527615777	-2476.1630720304956	-69.54945558528159	-2476.1630720304956	49.56500615071916	-64.56757967235099	0.07526208225623796	10.532358236927584	1.0	0.08528859438588245	0.07649660578517187	0.0017294377194136885	1.709573879454078E-8	0.07625537951683994	-1.8172594774482942	12.13163236326705	0.001746783853390485	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1646000	-2541.163226260155	-2477.8454186021745	-63.31780765798046	-2477.8454186021745	45.43774306799979	-57.4045633355655	0.05454899683624682	20.14155100615191	1.0	0.08380298854000252	0.00986175055641428	0.002133590365761835	3.913617752567847E-10	0.009275275028273291	-2.5229167303197233	8.819397134147117	0.0021390118938793595	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1647000	-2546.535834928064	-2477.4848543693174	-69.05098055874662	-2477.4848543693174	60.102529215773394	-62.6395045964132	0.027221810465623924	20.14155100615191	1.0	0.08380298854000252	0.010085396469365099	0.0012997916548938746	1.3368071002441864E-10	0.008889299028767344	-3.0102383834203144	15.515990565624385	0.0013008288193478	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1648000	-2540.438086529112	-2475.3350911859034	-65.10299534320856	-2475.3350911859034	49.33302897981751	-58.05130042898833	0.044757300725698515	20.14155100615191	1.0	0.08380298854000252	0.059476200997659184	0.0016838751083799262	1.2165388801505502E-8	0.06613826219600623	-2.7041540122778223	8.578528744266505	0.001694984600849183	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1649000	-2539.8939277979916	-2477.0244617129083	-62.86946608508331	-2477.0244617129083	43.00768437444823	-57.737907135460226	0.0554457755047472	19.26431051610173	1.0	0.029591168292046825	0.013077796304259849	0.0016928498151986477	4.248636385433651E-10	0.012221421208036935	-1.7580479380953529	11.49569707147038	0.0016868401309272877	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1650000	-2533.9653309432756	-2473.1937538735433	-60.77157706973247	-2473.1937538735433	37.98535867735171	-56.05039411333895	0.05910928449181645	19.26431051610173	1.0	0.029591168292046825	0.005633458613095933	0.002204252257399275	2.2076511187809033E-10	0.006744016018272562	-1.7549101691439097	11.373083997617712	0.002204326916640112	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1651000	-2535.6473817466976	-2476.4431346135866	-59.204247133111195	-2476.4431346135866	27.77647412386985	-52.387302922635016	0.04817886717878631	19.26431051610173	1.0	0.029591168292046825	0.032997987354843085	0.003165731836991185	1.1516327445107063E-8	0.03398890392487069	-2.965158105299335	8.278676809955074	0.0031526845528597087	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1652000	-2544.1459274361014	-2480.8695165011627	-63.276410934938724	-2480.8695165011627	39.072814612629884	-57.369845626595186	0.0449684573595337	19.26431051610173	1.0	0.029591168292046825	0.05566856970888031	0.0021638706347309215	1.4099803697890566E-8	0.05464184734157903	-1.754641597306114	11.252349693981884	0.002175546908382796	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1653000	-2539.5155506248975	-2470.16008848789	-69.35546213700752	-2470.16008848789	49.34895427882846	-62.25027522328553	0.051184830163622255	19.26431051610173	1.0	0.029591168292046825	0.24955010153495524	0.0013331738288853247	1.0838622598320924E-7	0.25203499120156125	-1.754874691644288	11.232278161008168	0.0013273787198362591	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1654000	-2540.097723712588	-2472.4415498167214	-67.65617389586674	-2472.4415498167214	55.28553795847038	-59.71919117868891	0.03265297296763939	19.26431051610173	1.0	0.029591168292046825	0.16520030747000136	0.0016307561190449186	8.146964299180468E-8	0.18021307707033388	-2.997454744808967	8.244609086627735	0.0015773814476458476	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1655000	-2540.267812913847	-2469.6126517212174	-70.6551611926297	-2469.6126517212174	73.55672390575434	-63.320859604703536	0.03528865099729901	19.26431051610173	1.0	0.03943910522181004	0.28103016040429163	0.0011422676532125752	1.1389034001003739E-7	0.3025956487319789	-1.8370147435016047	12.258259229626768	0.001152313855810426	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1656000	-2541.897619587956	-2476.460637055829	-65.43698253212682	-2476.460637055829	38.847304916187085	-56.83991972521356	0.04220607145744584	19.26431051610173	1.0	0.03943910522181004	0.2797141689274702	0.002068282462845393	4.024817927751605E-7	0.3104221400448295	-3.105382866071907	8.134826322492522	0.0020071032041738706	0.2461013798351799	0.27009591280700324	0.17084099211019776	0.3129617152476189
1657000	-2541.7846249275117	-2474.4601224248763	-67.32450250263555	-2474.4601224248763	52.72322438511454	-61.23740259150543	0.03521091694785719	19.26431051610173	1.0	0.08756955544275227	0.06753633883108405	0.0014762728852311202	6.8798597325741006E-9	0.056643352647942874	-1.757149875096921	11.135010128491334	0.0014349713578378721	0.2461013798351799	0.2506067436069598	0.17084099211019776	0.33245088444766235
1658000	-2541.8011054808153	-2480.817226255056	-60.98387922575913	-2480.817226255056	24.999159411112363	-53.73543033749396	0.09280294130591492	19.26431051610173	1.0	0.01897846882175019	0.2722077003019463	0.00257589664976006	5.220521291536895E-7	0.2902847305711495	-1.8094093755236402	10.575847723004587	0.0024604612201464863	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1659000	-2532.58354981761	-2469.9757446913627	-62.607805126247364	-2469.9757446913627	34.69499659710255	-55.45998120787761	0.060364156105621736	18.330011865916383	1.0	0.01897846882175019	0.2202292075612998	0.0018536453436021616	1.7913304381147037E-7	0.23223262485059443	-2.0536764314267613	9.681105824750805	0.0018681520476749854	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1660000	-2535.734200020328	-2474.6917076725185	-61.04249234780944	-2474.6917076725185	30.253923889165463	-52.33736294122398	0.051087468077561926	18.330011865916383	1.0	0.01897846882175019	0.37156698557477646	0.002650582186917669	1.198888639694322E-6	0.41981814128049594	-2.973889025485067	8.269408842218859	0.0026577041493434815	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1661000	-2528.1213326949974	-2472.6264951922644	-55.49483750273292	-2472.6264951922644	22.233480679011784	-48.44945004588394	0.1209752592988513	18.330011865916383	1.0	0.01897846882175019	0.18507947504938096	0.0032059827158020166	3.128371438862013E-7	0.16963329068215136	-2.123335047174971	9.517284934626451	0.0032587800258274996	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1662000	-2542.7687118745343	-2472.5489877321615	-70.21972414237291	-2472.5489877321615	63.387711428468826	-62.29342113433023	0.03815239524899648	10.081624781822287	1.0	0.04663776187848135	0.4148570421009675	0.0012539131186029729	1.7342168685170674E-7	0.32588459071118453	-3.2169923485682457	15.910340222071772	0.0012748213016319694	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1663000	-2536.9929358837962	-2476.3884140471137	-60.60452183668264	-2476.3884140471137	35.24359025768053	-54.86974408728107	0.049731379992597295	10.081624781822287	1.0	0.04663776187848135	0.1848624501626914	0.0019365619588209181	1.1165042586809383E-7	0.17068209855527708	-1.9998562523067585	9.823509368299895	0.0020142962062253264	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1664000	-2533.912075465495	-2473.8550943636765	-60.056981101818415	-2473.8550943636765	29.845848015020643	-54.373451100453764	0.09072341951486985	14.188671200115758	1.0	0.047955511902744066	0.09565275670427974	0.0021990892612636145	3.7733015714030443E-8	0.08862710143244745	-1.8184760812162382	10.520376740625343	0.002192938254504888	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1665000	-2547.0157737090813	-2474.897678143636	-72.11809556544533	-2474.897678143636	81.30709702587414	-66.35818495513368	0.022510324085752483	14.188671200115758	1.0	0.047955511902744066	0.06327892493525493	7.916895380018314E-4	2.995206427263239E-9	0.06919941085154835	-2.1698516046359084	13.561200882909372	7.843089960410127E-4	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1666000	-2539.048415604043	-2477.4139903916994	-61.634425212343665	-2477.4139903916994	36.40381087971551	-56.83879274822328	0.03556329148263545	14.188671200115758	1.0	0.024796311270749574	0.005810266132639818	0.0016707493334340185	7.632891008874403E-11	0.005229982629489972	-2.4786146784796026	8.883596058657021	0.0016725407578558897	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1667000	-2545.0141348605885	-2476.742989968353	-68.27114489223572	-2476.742989968353	74.25357336283015	-63.08684188583417	0.027506960201995206	14.188671200115758	1.0	0.024796311270749574	0.012800733779921334	0.0011746692903854955	2.5164931230063323E-10	0.013489644418496755	-2.4853218098177265	14.39266781646891	0.0011759727253390392	0.2391727161409744	0.2506067436069598	0.17776965580440326	0.33245088444766235
1668000	-2538.861639209809	-2474.694029929394	-64.16760928041437	-2474.694029929394	48.85431548857572	-58.68076648679569	0.03826129211123262	14.188671200115758	1.0	0.024796311270749574	0.08154784373934436	0.0016562070552699354	1.8216645693229862E-8	0.08211946229208317	-1.7553313414377625	11.398760867343794	0.0016470803722268919	0.24151623889742388	0.2482632208505103	0.17776965580440326	0.33245088444766235
1669000	-2545.354429384498	-2474.9855574802236	-70.36887190427433	-2474.9855574802236	70.83646973365062	-64.03554771059008	0.025581603232641383	12.866905264500591	1.0	0.024796311270749574	0.19972969071122257	0.0011158849430145058	3.907091925327995E-8	0.17894640090761355	-2.07808006432822	13.274199030088988	0.0011064354813172393	0.24151623889742388	0.23643005040031648	0.1896028262545971	0.33245088444766235
1670000	-2545.647096323936	-2473.6282988634443	-72.01879746049131	-2473.6282988634443	79.94734985172548	-65.80473686936176	0.01884012860606271	12.866905264500591	1.0	0.024796311270749574	0.16209544883349966	8.689754239968008E-4	1.6617200742682677E-8	0.14275554725401257	-2.1534833232327344	13.512097126448866	9.355842130920827E-4	0.24151623889742388	0.23643005040031648	0.1896028262545971	0.33245088444766235
1671000	-2541.115924625721	-2469.9048468332685	-71.2110777924529	-2469.9048468332685	67.65925312780296	-65.71732599270125	0.03802568744698165	12.866905264500591	1.0	0.024796311270749574	0.09127721940364926	0.0010528667658752976	8.517352423932543E-9	0.08913667498598174	-1.8830115145135733	12.507620544254863	0.001041368315869831	0.24151623889742388	0.2538466538917571	0.1896028262545971	0.31503428095622177
1672000	-2531.309490863119	-2465.942364107562	-65.36712675555718	-2465.942364107562	45.52171507846471	-59.24374828210168	0.03576519715401723	12.866905264500591	1.0	0.024796311270749574	0.21187199353177846	0.0015964007789810721	1.4101461916224693E-7	0.23514288488465507	-1.8091682851072517	12.074488942666092	0.0015966199676434505	0.24151623889742388	0.2538466538917571	0.1896028262545971	0.31503428095622177
1673000	-2528.834707597607	-2472.073099613066	-56.76160798454121	-2472.073099613066	25.052534732263602	-50.484498908299216	0.0656357620239199	12.866905264500591	1.0	0.024796311270749574	0.1484703455732173	0.002658165251217011	1.6608378770237924E-7	0.15460077362084929	-2.2926321266961804	9.183445497089066	0.0025680406342989803	0.2652111732089715	0.24649743098506027	0.17325711484974635	0.31503428095622177
1674000	-2538.233526875185	-2475.3424730765314	-62.89105379865342	-2475.3424730765314	38.12957527693702	-56.516315807890535	0.04818738302112111	12.866905264500591	1.0	0.024796311270749574	0.2013266113868614	0.001985000442783571	1.8110295622049835E-7	0.22496470778776564	-2.11164589752266	9.543431693573455	0.0018882235512782506	0.2652111732089715	0.24649743098506027	0.17325711484974635	0.31503428095622177
1675000	-2540.7386123973115	-2476.7872576517	-63.951354745611475	-2476.7872576517	39.32937546730664	-57.80835146749376	0.036354003260725846	12.866905264500591	1.0	0.04965041405996941	0.1449219878828627	0.0015121485337872985	5.2686929980008796E-8	0.15577331463010038	-2.154100473000224	9.450709582358778	0.001473696167290214	0.2652111732089715	0.24649743098506027	0.17325711484974635	0.31503428095622177
1676000	-2540.3267596370833	-2473.339055735636	-66.9877039014473	-2473.339055735636	44.84666752428914	-60.73804539029841	0.023244200828666475	15.363859624673427	1.0	0.04965041405996941	0.1688993878141808	0.0013953464725071048	4.665955861917347E-8	0.15774928868893595	-1.7635856230042122	10.99905396843873	0.001368690009100649	0.28238979980929724	0.24649743098506027	0.15607848824942058	0.31503428095622177
1677000	-2542.042575391341	-2481.211420466217	-60.83115492512408	-2481.211420466217	28.919281549255338	-51.801271905914135	0.0816430730935239	15.363859624673427	1.0	0.05810239628155125	0.047057323838000986	0.0026244448188509975	1.2987877925673704E-8	0.04344327204063822	-5.442761999889772	6.564686028178616	0.00257432236061893	0.2809691548025941	0.2479180759917634	0.15607848824942058	0.31503428095622177
1678000	-2534.367792952986	-2473.583231634749	-60.78456131823649	-2473.583231634749	38.64927733742847	-57.11814245841178	0.043174619600594544	15.363859624673427	1.0	0.05810239628155125	0.0015201596322310267	0.0018097548766718191	6.470677254631496E-12	0.0014053243976775737	-1.7788828468569267	10.81200223420501	0.0018108943991720905	0.2809691548025941	0.2479180759917634	0.15607848824942058	0.31503428095622177
1679000	-2534.695302735137	-2475.8263607656886	-58.86894196944817	-2475.8263607656886	34.016436404215064	-55.63771804137305	0.05857265027389927	12.641192190539929	1.0	0.05810239628155125	0.001309905164710036	0.0017428419940293109	7.1331310344020734E-12	0.001532650455434395	-1.8118753375224028	10.560305266254238	0.001742639691663831	0.2809691548025941	0.2599488468231291	0.15607848824942058	0.3030035101248561
1680000	-2535.9372580704407	-2473.131826169431	-62.80543190100988	-2473.131826169431	42.35504696787317	-58.31169160503101	0.04546915584866247	12.641192190539929	1.0	0.05810239628155125	0.02012583349241617	0.0018925870159618783	1.8557155359013673E-9	0.02286077503326823	-1.7672868624281146	11.66981957322442	0.0018856759272407062	0.2809691548025941	0.24444672788036384	0.15607848824942058	0.31850562906762137
1681000	-2540.6944395551077	-2472.6323478146633	-68.06209174044463	-2472.6323478146633	55.94921187595505	-60.78031789084128	0.032446605512753864	12.641192190539929	1.0	0.05810239628155125	0.3009434776647383	0.0012270962538555525	1.3503933428169234E-7	0.3177646899130461	-2.5746588499364185	14.60072093157271	0.0011880793753065418	0.2809691548025941	0.260722475512392	0.15607848824942058	0.30222988143559315
1682000	-2533.3214422077963	-2468.311771508669	-65.00967069912726	-2468.311771508669	48.81169646260037	-59.19094524244701	0.05561152280928068	12.641192190539929	1.0	0.05810239628155125	0.16259001853141766	0.0017484757242073564	8.297576521922377E-8	0.1722957207251166	-1.7573511023678416	11.129068035187869	0.0016419404550541072	0.2809691548025941	0.25081468813367913	0.16598627562813348	0.30222988143559315
1683000	-2530.5277438002136	-2468.844401393821	-61.68334240639244	-2468.844401393821	31.397652461257277	-54.63369687462467	0.03870175303970473	12.641192190539929	1.0	0.09322194258269959	0.34545914308752995	0.002365968486494515	5.707103182089546E-7	0.3142232146479838	-2.1273342538390905	9.508450934252508	0.0021506785069597	0.2809691548025941	0.25081468813367913	0.16169622711947115	0.3065199299442555
1684000	-2537.007828514969	-2475.11414482957	-61.89368368539905	-2475.11414482957	36.636516370372604	-56.298942884973215	0.04494575554669407	12.512391765023327	1.0	0.029730880826733423	0.1325353648131656	0.001821724846461263	5.5277583889487837E-8	0.131610512910483	-1.7548147363611717	11.365881888562285	0.0018244671854538124	0.2809691548025941	0.25081468813367913	0.16169622711947115	0.3065199299442555
1685000	-2536.3804445103383	-2472.3586650758516	-64.02177943448687	-2472.3586650758516	54.47513670198514	-60.104733963333345	0.03908591584495943	12.512391765023327	1.0	0.029730880826733423	0.0017091414085950401	0.0015061276667107785	7.234019684073839E-12	0.0017860975115044345	-2.422821302348329	8.968012572088659	0.0015058246815982657	0.27850503709018143	0.2532788058460918	0.16169622711947115	0.3065199299442555
1686000	-2544.469630477976	-2470.6039946688834	-73.86563580909237	-2470.6039946688834	94.35822992183033	-68.50696157749633	0.015873952642569467	12.512391765023327	1.0	0.029730880826733423	0.015694522002803576	8.015777661697164E-4	1.703600788230744E-10	0.016238936764135122	-2.8069751325419494	15.105944878766653	8.048121989218318E-4	0.27850503709018143	0.2532788058460918	0.16169622711947115	0.3065199299442555
1687000	-2541.7790990573617	-2474.4078619384863	-67.37123711887513	-2474.4078619384863	52.50642409350047	-62.13611266703646	0.04434652639433887	12.512391765023327	1.0	0.029730880826733423	0.070857903148683	0.0014170899127244447	9.112749808471362E-9	0.06703950809424283	-1.8449900416160896	12.305345250066994	0.0014152315240585633	0.27850503709018143	0.2532788058460918	0.16169622711947115	0.3065199299442555
1688000	-2548.652626327377	-2477.2189174384453	-71.43370888893178	-2477.2189174384453	74.19906972500186	-66.04527823332981	0.01735891002491787	12.512391765023327	1.0	0.029730880826733423	0.09269536071630742	0.001140140692064858	6.084063724468118E-9	0.06799578586100531	-1.8174324183690655	10.526538289055583	0.0011521074053290291	0.27850503709018143	0.2532788058460918	0.16169622711947115	0.3065199299442555
1689000	-2544.9075228409747	-2472.4336103040837	-72.47391253689094	-2472.4336103040837	79.32168784952977	-65.8255454039978	0.032522833758611785	12.512391765023327	1.0	0.037345041296844406	0.31920507319234337	9.057116142813443E-4	5.590374010199839E-8	0.26431834006205335	-1.9073504479201953	12.62300114021911	9.377206858031671E-4	0.27850503709018143	0.2532788058460918	0.16169622711947115	0.3065199299442555
1690000	-2551.477414026738	-2473.120924120839	-78.35648990589904	-2473.120924120839	100.3274948843853	-68.71497080496411	0.013851224079546573	12.512391765023327	1.0	0.037345041296844406	0.5290674759493509	8.197262406361358E-4	1.705405036038857E-7	0.4942513062333351	-4.118348610939526	17.457695387685536	9.162489690110009E-4	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1691000	-2538.821701347593	-2469.219473360316	-69.60222798727688	-2469.219473360316	64.24927165729395	-62.22602303601754	0.03445778460784411	12.512391765023327	1.0	0.037345041296844406	0.4712753762043753	0.0012908270686140628	4.265740746833977E-7	0.4543277229200718	-2.0576183245459037	9.67127771044318	0.0013987924794520885	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1692000	-2538.5186960330916	-2469.310427301937	-69.20826873115465	-2469.310427301937	61.406745138227556	-62.69324411749093	0.032077078399489464	12.512391765023327	1.0	0.037345041296844406	0.32359810845108705	0.0012418580742324307	1.5318426072048185E-7	0.3268521624928573	-1.7562118104475986	11.43777842210332	0.0011092668398881512	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1693000	-2549.0623112283515	-2477.368684769811	-71.69362645854058	-2477.368684769811	83.75143132879303	-66.76143622728948	0.023184492439652107	12.512391765023327	1.0	0.037345041296844406	0.03591165660761215	8.607210423275994E-4	8.042588484813295E-10	0.03286883501281012	-1.9388424830453186	12.760775570476907	8.591782737075653E-4	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1694000	-2543.7126478528876	-2475.6328519566378	-68.07979589624995	-2475.6328519566378	52.698132493385394	-61.99239772446827	0.032304414267962586	12.512391765023327	1.0	0.037345041296844406	0.21863605314248297	0.0013301159807757265	1.065749548139077E-7	0.22587279528756068	-1.7839471036043038	11.864126507752811	0.0015131330071297023	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1695000	-2535.1455068410987	-2469.924813352071	-65.22069348902774	-2469.924813352071	50.77402000624937	-59.201263091765206	0.03858313838317668	12.512391765023327	1.0	0.033566198013708935	0.15146412552059935	0.0015704829296727648	7.008465798940519E-8	0.1683674457971923	-2.0646412393450015	9.653949202206906	0.0015432863091579536	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1696000	-2540.4532297918736	-2471.8675927440863	-68.58563704778744	-2471.8675927440863	61.273986324503355	-62.10920554866292	0.043680639295325875	12.512391765023327	1.0	0.033566198013708935	0.2112015997504143	0.001265317625780379	6.420231782838844E-8	0.20429732651337112	-2.2121539954101115	13.684577839283785	0.0011439442729328775	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1697000	-2538.052458387823	-2471.993823051161	-66.05863533666202	-2471.993823051161	50.559384523363505	-60.499308487479304	0.03875563490985705	12.512391765023327	1.0	0.033566198013708935	0.11747987585068198	0.0014514058556983963	3.106955122962707E-8	0.1260885046257742	-1.810504229410604	10.568902138917839	0.0013621703451456013	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1698000	-2537.4566022346353	-2471.375106651246	-66.08149558338941	-2471.375106651246	43.54931404299323	-59.09987792450711	0.0434351630227248	12.512391765023327	1.0	0.045081953899484904	0.12410841738719303	0.0015875874818440632	3.3257127655704155E-8	0.11876045153534283	-3.1786518860206123	15.838695180285558	0.0015147219234688514	0.23973094511398318	0.2532788058460918	0.16169622711947115	0.3452940219204537
1699000	-2534.0780752113833	-2472.339640642622	-61.7384345687613	-2472.339640642622	40.10536928954902	-55.530951751088246	0.04747894336472482	12.512391765023327	1.0	0.045081953899484904	0.12426023832694343	0.0020644563403391875	8.600546657788994E-8	0.13771548857701904	-2.4035566439003704	8.99816640140549	0.002165445505062734	0.23973094511398318	0.2532788058460918	0.18251940760567206	0.3244708414342528
1700000	-2540.8419741424987	-2476.147837020124	-64.69413712237451	-2476.147837020124	52.606920040805726	-59.14582621963026	0.04888852074448803	12.512391765023327	1.0	0.045081953899484904	0.08223964287133739	0.0014237957107900736	9.572743072556521E-9	0.0687168929292688	-2.0444408653321178	9.704428866739724	0.0014408300833682497	0.23973094511398318	0.2532788058460918	0.18251940760567206	0.3244708414342528
1701000	-2544.4297014519384	-2474.290919828298	-70.13878162364077	-2474.290919828298	80.10298248104758	-64.43249213512789	0.024301068459719948	12.727860032265381	1.0	0.045081953899484904	0.06693009381131866	0.0010834647928671753	6.374276807741489E-9	0.07249352984020775	-2.303494621995425	9.164331954243332	0.001104903711879238	0.23973094511398318	0.2532788058460918	0.18251940760567206	0.3244708414342528
